userId,itemId,Xmin,Ymin,Xmax,Ymax
197,4570,69,606,99,636
480,4570,70,605,98,634
365,4570,33,608,97,645
1508,4570,36,611,58,647
1389,4570,30,607,71,649
1144,4570,33,609,99,644
831,28965,44,369,348,530
1026,28965,26,348,392,553
1585,28965,61,355,296,534
1664,31045,201,908,346,1118
1572,31045,185,813,681,1276
649,31045,267,925,576,1175
1446,31045,259,926,646,1111
433,31045,188,898,616,1113
1671,31045,214,906,681,1173
363,31045,213,890,650,1138
1727,31045,188,858,702,1259
859,31045,111,807,871,1337
1222,31515,54,727,97,777
1706,31515,51,727,111,782
886,31515,54,726,104,776
1068,30242,204,1084,532,1241
483,30242,266,1113,538,1255
1508,30242,313,1122,551,1272
145,30242,385,1134,500,1231
147,30242,197,1018,660,1345
1496,30242,312,1115,598,1284
590,30242,322,1115,587,1284
491,30242,291,1107,538,1243
1631,13675,270,915,524,1131
314,13675,662,1292,665,1294
497,13675,238,858,750,1298
1095,13675,233,867,755,1309
161,13675,207,865,694,1292
831,13675,165,870,750,1286
221,4992,185,788,256,878
931,4992,55,785,264,881
567,4992,59,799,250,887
1116,4992,180,789,279,892
505,4992,176,788,221,887
886,4992,71,807,113,879
560,17591,58,595,226,710
512,17591,66,600,213,718
389,17591,76,604,197,718
1686,8713,42,670,655,1219
448,8713,111,726,669,1182
265,8713,40,598,716,1249
866,8713,487,827,690,1071
154,8713,54,703,723,1183
1685,8713,92,654,720,1243
311,8713,94,661,708,1219
213,8713,38,653,835,1233
161,8713,47,627,687,1228
252,29669,273,533,598,950
1453,29669,240,534,610,975
531,29669,257,517,606,963
115,27762,20,247,729,809
1603,27762,25,243,817,802
273,27762,64,274,722,785
1601,1451,513,448,721,644
1602,1451,126,200,755,665
119,1451,89,275,710,610
935,1451,12,172,797,693
1607,1451,65,218,786,691
886,1451,56,257,783,657
1562,22393,52,511,431,873
653,22393,24,421,488,863
93,22393,35,453,476,844
91,22393,52,555,463,827
422,22393,64,743,340,803
1718,19771,97,758,525,1095
1717,19771,101,745,493,1114
683,19771,64,750,549,1116
1221,20270,106,463,422,745
1480,20270,113,503,421,743
174,20270,101,469,423,742
227,20270,71,475,417,734
1362,20270,146,538,380,698
1321,20270,108,492,422,684
903,14067,197,154,738,641
909,14067,210,159,794,746
1389,14067,73,135,780,757
1207,14067,107,166,875,751
1241,14067,196,166,790,736
1508,14067,123,169,809,748
1383,14067,162,176,782,757
468,27233,47,766,540,1356
952,27233,451,791,456,796
1011,27233,64,743,69,748
1059,27233,33,735,504,1365
470,27233,105,773,497,1353
853,27233,295,779,445,919
191,27233,217,828,489,1306
328,7555,61,1034,104,1064
502,7555,60,1036,101,1064
1698,7555,58,1031,99,1066
1180,23961,384,724,880,1438
22,23961,43,695,1046,1430
26,23961,402,749,929,1423
952,23961,449,756,917,1312
1493,23961,35,724,925,1442
15,23961,338,724,917,1417
1238,23961,373,804,914,1217
289,23961,521,814,890,1282
525,23961,466,761,852,1305
23,23961,203,767,827,1391
957,23961,399,763,957,1382
1378,23961,458,732,927,1409
648,33743,66,929,208,1128
759,33743,72,934,189,1140
32,33743,104,947,183,1134
311,8127,109,713,521,971
866,8127,294,530,596,785
448,8127,365,552,562,819
375,8127,126,524,641,948
154,8127,109,569,583,960
1463,8127,33,510,665,987
213,8127,107,517,585,945
265,8127,90,708,486,975
1685,8127,128,743,531,985
1361,8127,337,520,597,730
15,25530,125,123,708,744
679,25530,165,155,630,545
941,25530,128,106,763,796
1000,25530,208,207,713,693
242,25530,77,113,826,755
297,18490,37,518,287,787
1728,18490,66,534,291,768
1074,18490,51,514,221,730
699,18490,80,525,299,746
367,18490,87,534,291,759
766,18490,91,542,288,753
1562,21553,63,157,867,627
865,21553,60,138,861,624
805,21553,29,118,457,501
1508,21553,88,166,364,471
966,21553,36,74,635,514
592,21553,51,91,896,653
916,6606,75,246,651,611
1216,6606,80,329,701,598
1621,6606,99,349,702,516
1092,6606,83,327,644,533
1459,6606,89,345,589,554
352,34774,190,363,803,1204
1487,34774,52,231,1019,1231
952,34774,187,292,872,1179
603,30200,128,879,424,1192
538,30200,121,910,426,1178
723,30200,102,887,104,888
912,30200,150,982,258,1179
768,30200,135,949,305,1196
602,30200,132,914,420,1157
1741,30200,88,875,456,1174
665,30200,73,865,474,1184
161,30200,122,950,312,1194
151,30200,135,890,460,1189
1215,30200,95,875,368,1152
781,19080,47,792,684,1234
1473,19080,52,796,769,1322
1223,19080,50,786,874,1346
1061,11372,184,511,295,668
625,11372,145,489,317,707
637,11372,144,460,356,702
126,11372,166,455,315,689
1130,11372,94,458,378,696
421,11372,149,477,345,694
952,11372,249,481,271,541
419,11372,181,508,283,705
14,11372,31,433,369,724
1237,11372,171,475,324,651
1684,15421,85,297,699,844
549,15421,64,394,650,893
447,15421,155,282,744,767
552,15421,127,292,623,811
1506,4048,57,667,901,1339
1389,4048,54,686,952,1322
1562,4048,79,669,938,1355
972,4048,176,707,899,1364
204,3927,19,520,161,709
203,3927,47,515,168,671
858,3927,29,517,162,705
1189,13353,55,270,926,951
338,13353,283,395,719,541
334,13353,43,270,904,947
1052,13353,121,325,853,956
73,13353,78,274,877,951
630,13353,411,389,781,895
1183,29123,42,500,172,643
1011,29123,51,525,162,635
852,29123,42,527,163,636
10,29123,45,521,212,636
952,29123,29,529,166,621
1272,21223,79,607,302,793
2,21223,41,657,233,767
1476,21223,89,610,294,781
1219,21223,35,611,261,802
1702,21223,129,599,276,785
678,21223,85,603,297,794
0,21223,32,602,294,795
938,21223,101,619,263,786
712,6665,52,855,76,874
1160,6665,49,858,79,877
916,6665,45,850,80,877
1361,6665,62,851,81,872
158,6665,51,855,74,872
166,6665,49,850,81,878
875,6665,48,854,80,873
266,6665,48,850,77,876
161,6665,46,851,77,875
947,5920,145,719,413,898
1420,5920,136,714,419,919
1434,5920,135,711,420,916
1268,26858,130,227,814,636
1114,26858,49,195,837,613
567,26858,339,229,830,545
115,26858,23,159,801,669
1643,26858,60,188,816,640
1418,26858,19,190,799,604
421,9922,70,638,669,1084
344,9922,540,791,658,831
187,9922,95,690,784,1144
396,30583,145,573,422,828
1046,30583,156,601,460,789
226,30583,185,609,397,788
621,30583,141,581,368,804
118,30583,162,579,410,815
886,30583,150,577,430,826
1594,30583,132,573,436,832
1065,5676,95,941,165,1034
149,5676,129,932,174,1033
493,5676,102,930,195,1041
137,5676,111,917,205,1041
1723,5676,186,927,187,928
90,5676,86,938,206,1041
809,5676,107,924,210,1042
1451,5676,107,933,194,1041
969,5676,139,964,155,988
865,5676,99,933,207,1042
967,5676,115,927,181,1036
1700,24381,57,310,479,662
1223,24381,37,304,510,676
620,24381,62,370,489,626
1610,19239,164,541,911,1152
944,19239,49,453,999,1181
891,19239,23,428,1040,1181
1185,19239,19,426,1040,1179
894,19239,137,488,989,1175
240,19239,351,601,760,1124
809,15763,51,324,820,848
651,15763,79,325,728,811
961,15763,305,497,567,640
965,15763,72,316,720,802
537,15763,340,527,480,581
656,32366,44,378,320,658
1244,32366,27,369,338,660
1684,32366,54,386,310,619
375,32366,53,369,321,636
766,18493,92,472,309,647
699,18493,37,451,304,655
1567,18493,17,387,462,712
1074,18493,51,425,390,671
1370,15374,63,770,195,915
387,15374,46,755,208,920
1107,15374,41,774,204,924
809,15150,125,432,489,697
1508,15150,136,466,485,700
1067,15150,108,408,540,702
1562,15150,147,449,434,630
1136,15150,142,449,537,685
105,30112,100,419,894,936
1748,30112,96,452,854,932
831,30112,68,419,706,970
1351,32551,54,1477,75,1491
656,32551,55,1477,74,1491
1513,32551,55,1477,75,1491
465,32182,77,392,242,497
952,32182,86,384,217,499
1548,32182,78,373,240,534
191,32182,62,420,271,487
525,32182,95,380,216,505
128,32182,58,368,268,497
1281,32182,87,369,261,502
237,32182,72,381,251,574
1709,32182,49,356,245,506
105,30121,309,455,416,609
602,30121,45,460,424,772
1295,30121,172,462,400,627
1741,30121,46,450,417,782
1748,30121,60,458,397,750
1585,30121,64,548,179,712
831,30121,78,460,424,690
161,30121,36,516,209,777
212,30121,70,559,173,763
592,22330,46,831,59,845
693,22330,46,831,60,845
93,22330,47,832,58,845
1435,4846,87,717,382,953
1438,4846,58,706,385,904
1229,4846,52,708,388,955
66,9813,62,967,219,1098
886,9813,59,972,223,1098
458,9813,91,974,225,1089
60,26303,43,294,650,920
1532,26303,54,291,637,982
1218,26303,57,313,640,1001
1264,26303,6,272,676,1077
507,26303,52,362,677,927
1046,26303,185,514,530,879
671,26303,77,303,83,310
1472,26303,70,359,668,995
788,26303,70,322,662,1023
1470,26303,73,323,671,1014
886,26303,38,281,641,1054
1368,26303,77,514,536,762
1411,26303,21,286,666,1073
1186,34994,122,851,556,1254
525,34994,217,869,469,1248
191,34994,158,857,464,1176
748,14350,113,563,220,708
1177,14350,39,531,119,628
336,14350,46,519,301,765
1233,14350,36,520,294,748
1710,14350,47,499,259,784
1048,14350,41,513,284,740
802,14350,129,562,258,703
947,14350,42,533,111,647
255,10626,127,622,629,893
1239,10626,166,632,585,866
140,10626,125,579,712,906
1663,10626,119,652,619,871
305,10626,200,603,205,606
805,10626,68,614,606,883
1585,28398,42,706,321,850
822,28398,69,711,291,880
1257,28398,47,708,318,883
735,27993,391,609,577,797
1411,27993,208,503,601,844
172,27993,374,555,595,840
886,27993,384,588,592,797
66,27993,393,584,588,803
282,27993,393,596,578,829
141,32,42,799,128,881
366,32,39,809,128,884
903,32,41,809,126,883
1224,17990,75,779,502,1118
1045,17990,42,783,505,1145
109,17990,99,773,574,1178
1473,17990,59,778,574,1170
116,17990,54,765,571,1172
369,16809,99,1015,432,1274
538,16809,53,1007,479,1359
264,16809,48,984,486,1414
862,190,62,749,648,1437
252,190,162,758,608,1517
700,190,128,817,666,1497
1662,190,55,740,642,1456
436,190,52,771,685,1487
1435,20303,110,228,650,825
337,20303,79,243,620,836
523,20303,90,136,625,811
1182,20303,276,272,667,706
71,20303,158,173,655,742
848,20303,290,222,689,516
852,20303,101,208,639,816
843,20303,130,184,635,632
30,20303,339,206,614,551
413,16538,57,1037,71,1051
477,16538,56,1038,70,1051
193,16538,55,1036,71,1052
636,23135,70,460,416,709
68,23135,80,461,361,693
682,23135,82,468,397,679
576,23135,42,454,422,705
1549,23135,94,456,380,704
752,23135,36,453,414,715
27,23135,93,462,332,673
472,23135,76,470,402,659
15,23135,42,459,419,708
952,23135,149,473,324,711
525,23135,104,489,307,672
228,3382,83,967,350,1166
618,3382,70,1009,402,1187
1263,3382,83,935,363,1182
1668,12564,33,605,691,1244
1672,12564,22,592,907,1246
909,12564,94,605,750,1238
650,12564,27,588,915,1249
1389,12564,22,594,907,1246
1352,2685,44,871,397,1132
268,2685,43,895,237,1036
96,2685,64,878,382,1115
164,2685,192,936,394,1127
550,2685,49,876,394,1133
1028,2685,210,1014,267,1065
655,2685,82,881,373,1131
105,2685,70,880,385,1129
612,28739,80,998,929,1372
61,28739,104,964,900,1330
619,28739,121,952,926,1407
291,8316,136,792,336,956
421,8316,101,798,230,956
899,8316,47,794,224,957
74,8316,71,799,358,926
124,8316,38,784,249,954
25,8316,127,815,191,870
343,8316,69,792,224,945
753,8316,43,752,284,959
635,8316,69,818,215,937
76,8316,78,798,234,941
32,34247,50,1322,218,1416
94,34247,50,1319,218,1433
250,34247,50,1311,147,1423
765,34247,53,1321,137,1408
138,34247,63,1338,134,1405
88,34247,50,1329,205,1414
814,34247,56,1323,197,1413
1092,5778,292,796,694,1191
1097,5778,242,809,679,1195
1399,5778,333,860,589,1114
830,5778,284,838,496,1041
1459,5778,310,825,652,1161
1353,5778,301,830,681,1200
1694,5778,288,830,585,1206
1164,5778,304,856,615,1139
916,5778,306,816,643,1160
57,21098,234,660,660,1296
1158,21098,60,544,880,1424
553,21098,57,550,907,1400
1689,21098,87,764,756,1360
651,15722,26,343,180,400
537,15722,76,376,115,387
965,15722,42,351,194,413
1347,15722,28,341,185,420
961,15722,17,322,202,434
809,15722,32,335,202,438
400,26393,192,500,543,682
567,26393,202,498,533,678
1418,26393,154,502,549,716
1698,26393,184,486,381,641
115,26393,184,474,547,697
1323,26393,173,486,551,733
1311,26393,152,494,402,670
181,26393,199,527,546,699
1116,26393,193,490,421,670
886,26393,188,498,369,635
1707,26393,204,518,368,638
119,26393,204,521,366,622
1268,26393,204,461,365,658
878,26393,215,498,550,669
1605,26393,163,505,383,643
1118,26393,218,478,359,670
1703,26393,231,514,504,675
1643,26393,161,490,544,697
761,26191,85,301,202,465
1401,26191,114,340,213,464
1030,26191,350,367,501,443
1361,26191,62,288,246,513
379,26191,74,343,172,541
656,26191,67,335,219,580
1307,26191,53,318,217,561
1085,26191,40,296,204,597
1573,26191,111,297,186,404
1680,26191,47,283,105,324
1154,26191,56,308,523,531
422,26191,66,296,202,590
1145,29008,198,400,736,868
252,29008,334,574,524,861
1504,29008,375,549,537,692
589,29008,174,386,731,881
1138,29008,211,406,743,881
907,29008,143,421,674,818
1141,29008,208,405,647,881
485,29008,164,374,710,901
806,29008,236,403,699,851
1348,29008,295,411,591,820
1318,27958,169,363,445,604
735,27958,133,400,497,637
269,27958,164,370,403,557
1038,27958,85,347,467,664
1411,27958,19,343,502,703
1597,27958,72,364,488,641
172,27958,37,350,456,679
784,27958,233,416,375,500
886,27958,87,349,500,652
66,27958,71,363,497,628
1113,27958,181,413,419,611
850,20383,455,556,746,874
1652,20383,38,432,749,854
1721,20383,327,514,715,820
898,20383,23,418,747,867
120,20383,501,544,729,863
1329,20383,61,402,744,857
1615,20383,556,493,563,496
125,20383,478,540,745,820
917,13504,142,788,635,1297
831,13504,99,785,657,1226
1212,13504,81,765,627,1262
1241,14020,57,1001,200,1083
1439,14020,53,972,212,1077
1207,14020,73,994,199,1080
1733,14020,64,979,202,1081
903,14020,58,973,197,1063
700,14020,72,979,179,1089
909,14020,151,975,179,998
1383,14020,55,984,194,1080
1508,14020,62,1008,133,1074
1389,14020,148,972,182,1013
174,20968,274,536,814,982
1702,20968,268,565,677,920
1636,20968,212,570,590,924
168,20968,286,573,627,970
886,20968,301,602,593,1000
597,11184,189,518,322,655
831,11184,181,505,363,667
1212,11184,181,507,329,672
820,11184,189,517,308,647
917,11184,190,528,319,636
1405,11184,190,532,317,649
1032,11184,190,529,321,661
1256,11184,195,529,270,655
1646,7290,93,562,642,921
1126,7290,92,610,416,937
742,7290,133,615,590,897
75,7290,126,554,669,923
952,7290,235,667,286,709
1133,7290,119,608,517,897
1420,7290,121,598,621,913
947,7290,145,553,646,905
25,7290,100,564,667,916
185,7290,139,644,303,864
1427,7290,97,598,614,943
413,15600,40,560,114,616
410,15600,45,526,168,639
193,15600,38,524,192,632
746,15600,50,575,100,600
477,15600,43,536,135,632
1435,15600,60,523,139,642
105,28987,178,638,794,1151
915,28987,792,1176,796,1180
1257,28987,103,659,798,1103
719,28987,535,975,538,978
831,28987,266,648,773,1102
1295,28987,142,627,815,1139
1585,28987,232,657,757,1108
661,4629,55,522,334,738
1404,4629,67,530,345,766
100,4629,59,527,367,764
952,25072,97,525,694,769
1123,25072,23,416,731,968
1053,25072,90,471,396,901
687,25072,55,449,385,882
186,25072,89,414,759,955
957,25072,37,420,377,935
245,18167,45,504,45,505
246,18167,42,498,187,609
480,18167,42,496,184,601
1147,18167,54,496,169,587
254,18167,41,497,187,608
1537,12371,106,1030,777,1296
1002,12371,167,939,508,1179
637,12371,193,1150,529,1422
1282,12371,205,1078,715,1362
952,12371,229,1201,369,1281
1003,12371,155,946,780,1390
804,12371,66,958,801,1384
1435,4878,58,762,541,1196
1049,4878,55,707,586,1189
684,4878,44,672,570,1190
1668,13007,48,858,101,916
433,13007,54,859,92,910
909,13007,56,859,95,921
503,17191,62,1063,355,1222
672,17191,164,1067,303,1215
1642,17191,65,1045,358,1193
1322,17191,247,1077,360,1185
1416,17191,89,1068,357,1194
886,10845,36,556,109,614
1599,10845,38,559,107,605
1326,10845,33,556,109,613
1442,7761,22,453,46,476
1508,7761,22,452,31,475
1389,7761,23,452,42,476
687,25094,132,639,317,815
1053,25094,112,653,315,808
957,25094,101,629,359,843
1193,31292,65,210,734,516
1139,31292,102,213,354,479
1508,31292,335,163,762,501
1142,31292,172,256,390,385
134,31292,92,213,758,598
903,31292,321,170,520,327
753,8296,104,563,577,1143
341,8296,168,606,529,1110
343,8296,86,548,567,1097
899,8296,118,574,569,1094
1661,8296,139,606,482,1113
25,8296,419,614,562,879
875,7617,67,788,193,905
161,7617,71,778,177,908
1741,7617,57,779,193,909
166,7617,56,781,199,896
712,7617,56,788,57,788
1628,7617,76,783,186,906
158,7617,90,796,168,906
876,7617,147,790,194,909
1160,7617,55,798,143,908
1456,7617,98,804,177,896
1400,7617,93,812,196,876
1284,30204,44,1037,193,1241
145,30204,57,1059,179,1203
491,30204,51,1044,192,1236
590,30204,135,1186,136,1188
147,30204,48,1037,187,1239
1453,30204,47,1032,184,1240
1441,30204,41,1034,181,1242
483,30204,48,1036,187,1240
1508,30204,41,1036,193,1241
1698,7535,173,341,640,855
502,7535,39,333,651,763
66,7535,207,335,639,876
1181,8924,135,745,419,851
287,8924,151,749,425,829
29,8924,118,730,270,855
71,8924,142,742,408,865
748,8924,156,755,437,855
183,8924,150,703,447,879
525,8924,154,728,487,870
25,8924,182,770,245,797
783,9407,76,951,108,980
886,9407,52,947,101,992
386,9407,77,959,100,976
1219,9407,54,949,104,991
790,9407,52,950,105,992
1319,9407,55,947,109,990
1446,31018,81,572,102,610
1573,31018,72,559,113,616
859,31018,76,567,123,628
1204,31018,74,563,118,617
1671,31018,68,572,115,613
1664,31018,80,572,103,608
1706,30934,119,701,567,1106
457,30934,98,713,593,1111
391,30934,192,727,593,1088
387,14575,51,844,149,916
792,14575,54,847,135,911
1107,14575,53,846,133,903
884,33304,89,1298,408,1574
285,33304,103,1297,467,1587
272,33304,95,1301,469,1587
917,13526,111,396,531,724
831,13526,38,388,527,729
1212,13526,108,441,469,675
126,12338,57,768,163,824
421,12338,73,772,168,814
337,12338,56,770,163,818
1598,16228,14,370,292,628
1117,16228,30,376,287,621
1107,16228,21,377,283,614
421,9713,42,614,379,1051
13,9713,35,587,379,1036
25,9713,85,722,296,868
1277,9713,85,657,374,1012
71,9713,54,595,360,1068
1719,9713,55,578,353,1012
1231,9713,66,591,385,1038
748,9713,45,666,369,960
641,9713,42,604,381,1041
1279,9713,49,635,357,992
931,9454,228,295,429,587
841,9454,236,274,501,608
384,9454,223,273,515,606
1319,9454,149,265,502,639
886,9454,238,291,466,577
1269,9454,237,242,508,632
1300,10167,152,762,338,992
261,10167,172,800,340,898
1081,10167,55,774,452,1074
831,10167,112,778,458,990
659,10167,146,780,446,1016
443,10167,140,780,338,1006
1210,10167,129,776,452,1098
1460,10167,69,772,430,1310
119,1473,147,949,298,1106
1602,1473,77,884,326,1166
1601,1473,151,1000,239,1088
279,1473,102,905,325,1152
886,1473,132,932,326,1168
935,1473,75,898,339,1170
1413,1473,141,942,314,1144
1607,1473,131,924,336,1168
1426,17285,74,863,395,1118
738,17285,54,877,398,1105
1375,17285,75,906,333,1089
806,8836,45,831,525,1114
140,8836,46,857,482,1124
1671,8836,69,846,534,1137
909,8836,48,849,492,1081
1560,8836,44,886,481,1076
809,8836,39,839,502,1103
861,8836,82,848,504,1122
1384,8836,56,829,510,1145
905,8836,190,930,477,1100
1328,15247,137,121,727,587
1432,15247,78,261,827,590
1657,15247,159,113,806,601
800,19237,66,772,643,1302
891,19237,27,676,653,1302
952,19237,91,873,516,1265
240,19237,130,826,484,1230
1185,19237,43,733,634,1287
894,19237,89,733,517,1146
944,19237,58,823,580,1239
1610,19237,142,832,427,1188
857,3143,214,183,926,710
903,3143,73,151,983,768
356,3143,100,183,890,684
1359,577,63,1041,143,1104
555,577,64,1043,137,1101
831,577,64,1035,152,1108
984,577,79,1056,115,1095
877,577,70,1037,148,1104
1750,577,61,1042,140,1099
1243,577,68,1036,141,1107
1470,24077,532,876,807,1283
1700,24077,265,840,843,1309
119,24077,533,846,840,1291
387,24077,562,865,764,1294
1364,24077,538,863,813,1220
1595,24077,519,865,790,1105
611,24077,524,876,800,1287
620,24077,473,898,916,1335
1223,24077,488,855,847,1311
788,24077,540,891,773,1237
1508,31101,34,766,84,815
813,31101,36,775,92,816
909,31101,43,769,79,812
1727,31101,32,769,86,812
433,31101,34,769,73,813
207,31101,53,768,82,793
1031,8747,55,571,966,1168
265,8747,41,573,1023,1216
1685,8747,81,594,920,1182
1684,1032,51,447,184,560
1400,1032,61,441,190,556
1157,1032,45,478,164,565
660,21656,145,808,424,1014
1461,21656,90,775,424,1035
1158,21656,63,780,457,1048
1378,23609,148,635,243,742
1483,23609,88,621,222,706
957,23609,98,613,255,707
1010,23609,81,601,241,725
15,23609,32,596,321,777
576,23609,69,604,314,776
120,23609,65,605,249,754
1183,29200,72,199,873,794
239,29200,164,250,707,737
852,29200,120,261,845,800
744,29200,144,223,833,739
10,29200,153,251,744,801
577,29200,132,288,846,796
1470,24950,101,472,360,716
620,24950,77,438,354,716
119,24950,84,465,361,725
1244,32477,32,431,336,720
1684,32477,54,429,327,708
656,32477,21,418,331,700
182,3412,88,829,265,1087
407,3412,125,837,237,976
464,3412,99,853,256,953
577,3412,82,845,235,1049
889,3412,121,842,265,1072
335,3412,91,823,248,980
242,3412,44,833,286,1097
1227,3412,77,823,277,1029
129,3412,70,835,253,985
1449,2001,209,843,348,1043
1146,2001,186,859,335,962
1199,2001,218,875,319,991
427,2001,200,851,325,977
1384,2001,187,844,320,1033
94,2001,194,852,323,974
263,19871,58,612,608,994
1623,19871,97,627,632,974
779,19871,86,643,639,968
1158,19871,117,612,639,1024
1212,19871,73,606,426,847
1214,19871,73,658,637,966
1602,35962,79,447,586,902
1698,35962,108,538,369,816
1046,35962,84,527,394,854
279,35962,60,524,467,907
886,35962,57,555,458,899
1408,35962,85,514,376,882
968,11979,285,984,530,1207
909,11979,263,967,434,1089
1497,11979,348,1008,489,1201
963,11979,324,966,480,1151
437,11979,369,1011,447,1077
199,11979,316,998,512,1143
810,11979,307,994,530,1155
650,11979,315,982,527,1195
1389,11979,238,916,586,1210
142,11979,347,990,465,1113
1668,11979,312,983,542,1163
251,24164,70,527,442,775
140,24164,87,625,424,741
592,24164,42,565,441,763
1555,24164,97,563,357,750
971,24164,50,575,435,759
1654,32050,215,1003,357,1144
237,32050,208,946,653,1261
525,32050,256,986,736,1208
957,32050,223,1008,409,1159
689,32050,173,929,871,1318
1281,32050,201,959,876,1290
191,32050,210,1007,692,1211
729,21732,311,839,565,1110
1476,21732,310,878,523,1064
678,21732,289,817,573,1153
1173,21732,320,895,544,1102
179,21732,241,820,623,1175
58,21732,311,861,548,1149
62,30089,28,418,309,600
1370,30089,34,412,297,603
178,30089,28,407,277,588
382,1571,53,750,180,858
1400,1571,90,747,173,846
1360,1571,56,742,189,865
379,1571,99,763,161,853
1690,1571,87,761,181,862
831,1571,79,745,193,864
664,14681,80,978,211,1119
552,14681,83,975,195,1114
161,14681,53,970,212,1117
656,32493,36,781,473,1165
874,32493,74,843,487,1144
1351,32493,127,831,459,1161
202,11703,30,314,176,410
299,11703,41,319,228,513
1508,11703,40,369,221,535
909,11703,86,326,210,526
1665,11703,51,310,228,537
1565,11703,42,319,209,551
1163,22626,20,496,258,727
55,22626,22,520,248,721
1097,22626,22,502,272,751
889,2776,108,193,651,572
1554,2776,11,148,661,572
577,2776,182,221,657,571
32,31331,45,850,419,1449
1508,31331,71,909,415,1328
1139,31331,43,861,431,1441
872,32281,38,496,60,522
161,32281,27,488,66,533
379,32281,34,497,62,533
107,32281,34,491,64,534
1468,32281,36,492,64,529
1467,4236,89,240,656,1019
152,4236,89,246,598,889
1097,4236,13,174,695,1079
543,4236,47,251,602,1078
1092,4236,33,267,609,1097
1271,33896,102,816,635,1272
925,33896,27,836,679,1261
1222,33896,316,760,694,1217
119,33896,156,829,745,1223
1316,33896,488,833,714,1144
929,33896,21,785,662,1232
995,33896,31,844,699,1335
318,33896,485,897,702,1055
115,26395,112,864,381,1103
1311,26395,84,858,423,1089
1698,26395,201,893,361,1061
1643,26395,108,847,385,1086
400,26395,148,869,360,1079
1707,26395,138,893,370,1062
1554,2746,30,375,924,982
520,2746,251,378,782,978
579,2746,191,384,875,845
577,2746,169,370,734,984
404,2746,151,387,803,894
1006,2746,105,384,805,972
1651,2746,96,407,770,975
889,2746,108,385,904,964
905,9027,158,426,897,772
809,9027,136,407,801,756
140,9027,172,446,850,740
806,9027,145,380,914,811
909,9027,541,403,812,774
1671,9027,200,399,834,738
903,667,197,66,738,444
141,667,221,74,894,538
366,667,159,75,875,551
1391,7458,84,738,247,846
362,7458,65,736,259,849
1389,7458,41,732,257,855
1396,4257,32,646,71,667
1357,4257,34,642,76,682
1404,4257,29,641,80,683
1401,4257,34,650,69,671
873,4257,31,644,80,682
100,4257,25,642,82,683
689,31932,21,282,625,649
947,31932,46,277,641,632
577,31932,72,288,638,646
819,4538,92,768,121,781
294,4538,123,822,910,1365
1508,4538,37,996,370,1287
1389,4538,60,800,933,1416
1221,20275,60,546,940,1201
1362,20275,564,591,779,1071
886,20275,48,554,911,1183
227,20275,101,571,1008,1171
1321,20275,488,544,946,1050
1636,20275,348,625,811,1100
174,20275,53,560,940,1099
12,25162,147,678,800,1208
941,25162,204,703,875,1196
189,25162,71,678,901,1225
1709,25162,132,651,850,1181
1123,25162,210,664,860,1204
952,25162,287,724,617,1057
1138,28802,55,1158,595,1487
907,28802,64,1158,600,1474
252,28802,64,1165,603,1455
94,35492,111,676,219,828
1674,35492,107,664,192,827
33,35492,119,685,237,789
1508,35492,94,700,226,828
200,35492,66,682,228,853
1371,3777,40,82,623,795
1263,3777,28,67,560,790
1635,3777,42,90,628,780
462,3777,151,246,507,581
562,3777,55,72,581,799
1045,3777,29,152,627,743
1145,20483,133,463,647,808
592,20483,31,405,643,762
1559,20483,25,403,639,824
805,22326,105,462,424,665
93,22326,111,486,394,663
1508,22326,164,451,361,687
1699,6219,77,458,242,687
559,6219,91,477,200,600
886,6219,63,457,221,683
1045,6219,60,481,213,634
5,6219,67,470,203,677
1473,6219,83,476,205,673
141,30,96,367,97,369
1573,30,124,374,286,468
1565,30,65,375,324,477
1508,30,85,359,323,491
903,30,87,353,316,491
7,33024,47,642,657,843
58,33024,135,881,527,976
934,33024,55,635,653,1123
1046,33024,131,691,573,1127
884,33024,41,632,639,1126
455,33024,109,676,509,985
937,33024,140,675,525,1068
1270,33024,210,750,598,930
1046,35703,79,493,284,643
886,35703,29,463,375,662
615,35703,45,454,313,652
1704,35703,34,427,369,656
1698,35703,101,456,266,657
169,35703,82,449,297,645
29,8387,229,804,476,1100
421,8387,297,813,518,1125
748,8387,301,800,480,1072
61,27420,167,192,590,600
619,27420,138,167,555,648
993,27420,153,218,538,526
247,22891,120,1069,188,1120
1350,22891,41,1043,354,1280
91,22891,114,1062,190,1268
488,22891,74,1058,220,1261
1135,22891,120,1066,175,1245
298,22891,125,1061,178,1152
1241,22891,128,1078,169,1189
141,5,210,925,483,1255
903,5,151,917,511,1160
1723,5,192,914,510,1331
1107,12908,309,599,858,1131
1110,12908,325,578,905,1170
282,12908,408,564,912,1135
178,12908,339,545,876,1131
3,12908,310,588,910,1180
1372,12908,276,580,870,1180
676,12908,339,556,926,1160
391,12908,412,561,881,1113
450,10785,249,919,727,1313
660,10785,317,948,650,1281
831,10785,324,914,722,1282
1383,2059,132,1139,403,1331
1562,2059,135,1115,433,1350
1195,2059,137,1095,427,1370
704,2059,127,1111,430,1351
1384,2059,118,1127,437,1350
889,2780,140,536,527,730
331,2780,124,498,534,705
404,2780,126,485,421,671
577,2780,91,475,425,699
192,2780,113,527,384,731
1554,2780,21,476,563,835
1437,2780,84,474,446,687
1614,20309,85,577,312,793
